Rank,Club,Country,Level,Elo,From,To
None,Reading,ENG,2,1414.14477539,1986-07-01,1986-08-23
None,Reading,ENG,2,1405.66943359,1986-08-24,1986-08-30
None,Reading,ENG,2,1400.18457031,1986-08-31,1986-09-06
None,Reading,ENG,2,1402.55297852,1986-09-07,1986-09-13
None,Reading,ENG,2,1398.55200195,1986-09-14,1986-09-17
None,Reading,ENG,2,1398.9486084,1986-09-18,1986-09-20
None,Reading,ENG,2,1410.50268555,1986-09-21,1986-09-27
None,Reading,ENG,2,1429.33874512,1986-09-28,1986-10-01
None,Reading,ENG,2,1420.90466309,1986-10-02,1986-10-04
None,Reading,ENG,2,1435.79980469,1986-10-05,1986-10-11
None,Reading,ENG,2,1439.73657227,1986-10-12,1986-10-18
None,Reading,ENG,2,1456.23913574,1986-10-19,1986-10-21
None,Reading,ENG,2,1460.46691895,1986-10-22,1986-10-22
None,Reading,ENG,2,1463.53759766,1986-10-23,1986-10-25
None,Reading,ENG,2,1455.22167969,1986-10-26,1986-11-01
None,Reading,ENG,2,1444.66149902,1986-11-02,1986-11-05
None,Reading,ENG,2,1440.90063477,1986-11-06,1986-11-08
None,Reading,ENG,2,1438.61437988,1986-11-09,1986-11-15
None,Reading,ENG,2,1445.78979492,1986-11-16,1986-11-22
None,Reading,ENG,2,1436.87316895,1986-11-23,1986-12-06
None,Reading,ENG,2,1428.67590332,1986-12-07,1986-12-13
None,Reading,ENG,2,1418.61303711,1986-12-14,1986-12-19
None,Reading,ENG,2,1432.34472656,1986-12-20,1986-12-26
None,Reading,ENG,2,1432.31201172,1986-12-27,1986-12-27
None,Reading,ENG,2,1436.21472168,1986-12-28,1987-01-01
None,Reading,ENG,2,1433.81640625,1987-01-02,1987-01-24
None,Reading,ENG,2,1429.55273438,1987-01-25,1987-01-31
None,Reading,ENG,2,1436.57189941,1987-02-01,1987-02-07
None,Reading,ENG,2,1445.92358398,1987-02-08,1987-02-14
None,Reading,ENG,2,1441.0144043,1987-02-15,1987-02-17
None,Reading,ENG,2,1446.53039551,1987-02-18,1987-02-21
None,Reading,ENG,2,1452.66943359,1987-02-22,1987-02-28
None,Reading,ENG,2,1455.96899414,1987-03-01,1987-03-06
None,Reading,ENG,2,1448.97521973,1987-03-07,1987-03-14
None,Reading,ENG,2,1454.2286377,1987-03-15,1987-03-21
None,Reading,ENG,2,1462.59423828,1987-03-22,1987-04-04
None,Reading,ENG,2,1455.68688965,1987-04-05,1987-04-11
None,Reading,ENG,2,1444.18395996,1987-04-12,1987-04-14
None,Reading,ENG,2,1448.13806152,1987-04-15,1987-04-18
None,Reading,ENG,2,1449.58972168,1987-04-19,1987-04-20
None,Reading,ENG,2,1454.33032227,1987-04-21,1987-04-22
None,Reading,ENG,2,1461.52416992,1987-04-23,1987-04-25
None,Reading,ENG,2,1451.64526367,1987-04-26,1987-05-02
None,Reading,ENG,2,1443.99609375,1987-05-03,1987-05-04
None,Reading,ENG,2,1456.09082031,1987-05-05,1987-05-09
None,Reading,ENG,2,1462.02514648,1987-05-10,1987-08-22
None,Reading,ENG,2,1467.42541504,1987-08-23,1987-08-29
None,Reading,ENG,2,1457.00439453,1987-08-30,1987-09-01
None,Reading,ENG,2,1468.68469238,1987-09-02,1987-09-05
None,Reading,ENG,2,1480.06628418,1987-09-06,1987-09-12
None,Reading,ENG,2,1469.15185547,1987-09-13,1987-09-16
None,Reading,ENG,2,1459.23864746,1987-09-17,1987-09-19
None,Reading,ENG,2,1450.77954102,1987-09-20,1987-09-26
None,Reading,ENG,2,1439.59265137,1987-09-27,1987-09-29
None,Reading,ENG,2,1443.14855957,1987-09-30,1987-10-03
None,Reading,ENG,2,1433.38183594,1987-10-04,1987-10-10
None,Reading,ENG,2,1437.43188477,1987-10-11,1987-10-17
None,Reading,ENG,2,1442.66821289,1987-10-18,1987-10-20
None,Reading,ENG,2,1434.51391602,1987-10-21,1987-10-24
None,Reading,ENG,2,1434.82189941,1987-10-25,1987-10-31
None,Reading,ENG,2,1432.45385742,1987-11-01,1987-11-07
None,Reading,ENG,2,1429.61401367,1987-11-08,1987-11-14
None,Reading,ENG,2,1421.05773926,1987-11-15,1987-11-21
None,Reading,ENG,2,1412.5300293,1987-11-22,1987-11-28
None,Reading,ENG,2,1412.37402344,1987-11-29,1987-12-01
None,Reading,ENG,2,1406.56054688,1987-12-02,1987-12-05
None,Reading,ENG,2,1412.36572266,1987-12-06,1987-12-12
None,Reading,ENG,2,1404.65356445,1987-12-13,1987-12-19
None,Reading,ENG,2,1399.05407715,1987-12-20,1987-12-26
None,Reading,ENG,2,1390.39916992,1987-12-27,1987-12-28
None,Reading,ENG,2,1404.34777832,1987-12-29,1988-01-01
None,Reading,ENG,2,1421.91052246,1988-01-02,1988-01-23
None,Reading,ENG,2,1428.04577637,1988-01-24,1988-01-30
None,Reading,ENG,2,1419.90625,1988-01-31,1988-02-06
None,Reading,ENG,2,1414.79370117,1988-02-07,1988-02-13
None,Reading,ENG,2,1407.33972168,1988-02-14,1988-02-20
None,Reading,ENG,2,1408.6706543,1988-02-21,1988-02-27
None,Reading,ENG,2,1419.78356934,1988-02-28,1988-03-05
None,Reading,ENG,2,1432.81982422,1988-03-06,1988-03-12
None,Reading,ENG,2,1430.62133789,1988-03-13,1988-03-19
None,Reading,ENG,2,1423.7364502,1988-03-20,1988-04-02
None,Reading,ENG,2,1423.57019043,1988-04-03,1988-04-04
None,Reading,ENG,2,1418.84716797,1988-04-05,1988-04-09
None,Reading,ENG,2,1426.67272949,1988-04-10,1988-04-13
None,Reading,ENG,2,1424.01696777,1988-04-14,1988-04-20
None,Reading,ENG,2,1418.26855469,1988-04-21,1988-04-23
None,Reading,ENG,2,1415.05065918,1988-04-24,1988-04-30
None,Reading,ENG,2,1420.90063477,1988-05-01,1988-05-02
None,Reading,ENG,2,1426.55883789,1988-05-03,1988-05-07
None,Reading,ENG,2,1424.70568848,1988-05-08,1988-07-03
None,Reading,ENG,2,1417.66821289,1994-07-13,1994-08-13
None,Reading,ENG,2,1413.64611816,1994-08-14,1994-08-20
None,Reading,ENG,2,1413.69348145,1994-08-21,1994-08-27
None,Reading,ENG,2,1429.79858398,1994-08-28,1994-08-30
None,Reading,ENG,2,1444.22753906,1994-08-31,1994-09-03
None,Reading,ENG,2,1444.3717041,1994-09-04,1994-09-10
None,Reading,ENG,2,1463.48510742,1994-09-11,1994-09-13
None,Reading,ENG,2,1460.98962402,1994-09-14,1994-09-14
None,Reading,ENG,2,1457.6348877,1994-09-15,1994-09-15
None,Reading,ENG,2,1458.39904785,1994-09-16,1994-09-17
None,Reading,ENG,2,1468.71337891,1994-09-18,1994-09-24
None,Reading,ENG,2,1470.60449219,1994-09-25,1994-09-27
None,Reading,ENG,2,1460.60803223,1994-09-28,1994-09-28
None,Reading,ENG,2,1458.91381836,1994-09-29,1994-09-29
None,Reading,ENG,2,1465.24511719,1994-09-30,1994-10-01
None,Reading,ENG,2,1473.93505859,1994-10-02,1994-10-08
None,Reading,ENG,2,1484.2199707,1994-10-09,1994-10-15
None,Reading,ENG,2,1490.13195801,1994-10-16,1994-10-18
None,Reading,ENG,2,1485.97912598,1994-10-19,1994-10-19
None,Reading,ENG,2,1483.3359375,1994-10-20,1994-10-20
None,Reading,ENG,2,1483.77819824,1994-10-21,1994-10-22
None,Reading,ENG,2,1469.47717285,1994-10-23,1994-10-29
None,Reading,ENG,2,1458.13293457,1994-10-30,1994-11-01
None,Reading,ENG,2,1448.41723633,1994-11-02,1994-11-02
None,Reading,ENG,2,1455.17956543,1994-11-03,1994-11-03
None,Reading,ENG,2,1461.21594238,1994-11-04,1994-11-05
None,Reading,ENG,2,1457.72546387,1994-11-06,1994-11-19
None,Reading,ENG,2,1445.54736328,1994-11-20,1994-11-23
None,Reading,ENG,2,1438.51196289,1994-11-24,1994-11-26
None,Reading,ENG,2,1426.81970215,1994-11-27,1994-12-03
None,Reading,ENG,2,1438.18188477,1994-12-04,1994-12-07
None,Reading,ENG,2,1440.0880127,1994-12-08,1994-12-10
None,Reading,ENG,2,1441.55786133,1994-12-11,1994-12-18
None,Reading,ENG,2,1452.51855469,1994-12-19,1994-12-26
None,Reading,ENG,2,1450.15185547,1994-12-27,1994-12-28
None,Reading,ENG,2,1463.09265137,1994-12-29,1994-12-31
None,Reading,ENG,2,1460.68322754,1995-01-01,1995-01-02
None,Reading,ENG,2,1455.11889648,1995-01-03,1995-01-14
None,Reading,ENG,2,1439.24291992,1995-01-15,1995-01-21
None,Reading,ENG,2,1448.50109863,1995-01-22,1995-02-04
None,Reading,ENG,2,1460.88256836,1995-02-05,1995-02-11
None,Reading,ENG,2,1467.93579102,1995-02-12,1995-02-18
None,Reading,ENG,2,1463.02099609,1995-02-19,1995-02-21
None,Reading,ENG,2,1468.87255859,1995-02-22,1995-02-25
None,Reading,ENG,2,1461.18859863,1995-02-26,1995-03-02
None,Reading,ENG,2,1456.98132324,1995-03-03,1995-03-04
None,Reading,ENG,2,1468.47839355,1995-03-05,1995-03-08
None,Reading,ENG,2,1460.46777344,1995-03-09,1995-03-11
None,Reading,ENG,2,1442.89782715,1995-03-12,1995-03-16
None,Reading,ENG,2,1462.04040527,1995-03-17,1995-03-18
None,Reading,ENG,2,1472.49645996,1995-03-19,1995-03-21
None,Reading,ENG,2,1478.91564941,1995-03-22,1995-03-25
None,Reading,ENG,2,1484.12695312,1995-03-26,1995-04-01
None,Reading,ENG,2,1492.20141602,1995-04-02,1995-04-06
None,Reading,ENG,2,1487.03625488,1995-04-07,1995-04-08
None,Reading,ENG,2,1480.70300293,1995-04-09,1995-04-15
None,Reading,ENG,2,1476.66345215,1995-04-16,1995-04-17
None,Reading,ENG,2,1486.94750977,1995-04-18,1995-04-20
None,Reading,ENG,2,1490.54187012,1995-04-21,1995-04-21
None,Reading,ENG,2,1497.72216797,1995-04-22,1995-04-29
None,Reading,ENG,2,1505.68664551,1995-04-30,1995-05-07
None,Reading,ENG,2,1510.17834473,1995-05-08,1995-05-10
None,Reading,ENG,2,1505.5612793,1995-05-11,1995-05-14
None,Reading,ENG,2,1520.1072998,1995-05-15,1995-05-17
None,Reading,ENG,2,1519.66149902,1995-05-18,1995-05-29
None,Reading,ENG,2,1511.84472656,1995-05-30,1995-08-10
None,Reading,ENG,2,1509.48950195,1995-08-11,1995-08-12
None,Reading,ENG,2,1510.95324707,1995-08-13,1995-08-19
None,Reading,ENG,2,1516.47290039,1995-08-20,1995-08-24
None,Reading,ENG,2,1511.35559082,1995-08-25,1995-08-26
None,Reading,ENG,2,1512.35339355,1995-08-27,1995-08-29
None,Reading,ENG,2,1501.07775879,1995-08-30,1995-09-01
None,Reading,ENG,2,1501.96081543,1995-09-02,1995-09-09
None,Reading,ENG,2,1507.83679199,1995-09-10,1995-09-12
None,Reading,ENG,2,1500.0970459,1995-09-13,1995-09-13
None,Reading,ENG,2,1492.26086426,1995-09-14,1995-09-14
None,Reading,ENG,2,1492.46801758,1995-09-15,1995-09-16
None,Reading,ENG,2,1495.93286133,1995-09-17,1995-09-23
None,Reading,ENG,2,1491.18969727,1995-09-24,1995-09-26
None,Reading,ENG,2,1482.18261719,1995-09-27,1995-09-27
None,Reading,ENG,2,1476.74975586,1995-09-28,1995-09-28
None,Reading,ENG,2,1476.8170166,1995-09-29,1995-09-30
None,Reading,ENG,2,1478.59082031,1995-10-01,1995-10-07
None,Reading,ENG,2,1468.93334961,1995-10-08,1995-10-14
None,Reading,ENG,2,1475.31811523,1995-10-15,1995-10-17
None,Reading,ENG,2,1471.91931152,1995-10-18,1995-10-18
None,Reading,ENG,2,1468.30505371,1995-10-19,1995-10-19
None,Reading,ENG,2,1467.03027344,1995-10-20,1995-10-21
None,Reading,ENG,2,1461.10668945,1995-10-22,1995-10-28
None,Reading,ENG,2,1443.71130371,1995-10-29,1995-10-31
None,Reading,ENG,2,1430.27160645,1995-11-01,1995-11-01
None,Reading,ENG,2,1427.71081543,1995-11-02,1995-11-02
None,Reading,ENG,2,1425.35388184,1995-11-03,1995-11-04
None,Reading,ENG,2,1442.01184082,1995-11-05,1995-11-11
None,Reading,ENG,2,1431.92773438,1995-11-12,1995-11-18
None,Reading,ENG,2,1429.89331055,1995-11-19,1995-11-21
None,Reading,ENG,2,1425.33239746,1995-11-22,1995-11-22
None,Reading,ENG,2,1421.77905273,1995-11-23,1995-11-25
None,Reading,ENG,2,1424.04016113,1995-11-26,1995-12-02
None,Reading,ENG,2,1431.80322266,1995-12-03,1995-12-05
None,Reading,ENG,2,1435.63439941,1995-12-06,1995-12-06
None,Reading,ENG,2,1437.39709473,1995-12-07,1995-12-09
None,Reading,ENG,2,1429.62304688,1995-12-10,1995-12-16
None,Reading,ENG,2,1429.09570312,1995-12-17,1995-12-30
None,Reading,ENG,2,1433.3079834,1995-12-31,1996-01-01
None,Reading,ENG,2,1439.71704102,1996-01-02,1996-01-13
None,Reading,ENG,2,1432.81469727,1996-01-14,1996-01-20
None,Reading,ENG,2,1439.62426758,1996-01-21,1996-02-04
None,Reading,ENG,2,1428.92749023,1996-02-05,1996-02-10
None,Reading,ENG,2,1430.91845703,1996-02-11,1996-02-17
None,Reading,ENG,2,1433.26037598,1996-02-18,1996-02-24
None,Reading,ENG,2,1431.86083984,1996-02-25,1996-02-27
None,Reading,ENG,2,1441.05541992,1996-02-28,1996-03-02
None,Reading,ENG,2,1437.23339844,1996-03-03,1996-03-05
None,Reading,ENG,2,1437.5090332,1996-03-06,1996-03-09
None,Reading,ENG,2,1439.72460938,1996-03-10,1996-03-16
None,Reading,ENG,2,1422.65332031,1996-03-17,1996-03-19
None,Reading,ENG,2,1413.69689941,1996-03-20,1996-03-23
None,Reading,ENG,2,1407.8704834,1996-03-24,1996-03-30
None,Reading,ENG,2,1416.24291992,1996-03-31,1996-04-02
None,Reading,ENG,2,1407.27770996,1996-04-03,1996-04-06
None,Reading,ENG,2,1418.8347168,1996-04-07,1996-04-08
None,Reading,ENG,2,1408.48193359,1996-04-09,1996-04-13
None,Reading,ENG,2,1419.13061523,1996-04-14,1996-04-16
None,Reading,ENG,2,1409.9296875,1996-04-17,1996-04-20
None,Reading,ENG,2,1408.56860352,1996-04-21,1996-04-27
None,Reading,ENG,2,1394.21765137,1996-04-28,1996-04-30
None,Reading,ENG,2,1405.64831543,1996-05-01,1996-05-05
None,Reading,ENG,2,1415.47424316,1996-05-06,1996-08-17
None,Reading,ENG,2,1423.51489258,1996-08-18,1996-08-24
None,Reading,ENG,2,1414.05383301,1996-08-25,1996-08-28
None,Reading,ENG,2,1404.84436035,1996-08-29,1996-08-31
None,Reading,ENG,2,1404.8782959,1996-09-01,1996-09-08
None,Reading,ENG,2,1411.78173828,1996-09-09,1996-09-10
None,Reading,ENG,2,1399.38745117,1996-09-11,1996-09-11
None,Reading,ENG,2,1397.89294434,1996-09-12,1996-09-12
None,Reading,ENG,2,1398.04248047,1996-09-13,1996-09-14
None,Reading,ENG,2,1392.43566895,1996-09-15,1996-09-21
None,Reading,ENG,2,1377.72631836,1996-09-22,1996-09-24
None,Reading,ENG,2,1374.13293457,1996-09-25,1996-09-25
None,Reading,ENG,2,1375.76660156,1996-09-26,1996-09-26
None,Reading,ENG,2,1375.89050293,1996-09-27,1996-09-28
None,Reading,ENG,2,1370.31481934,1996-09-29,1996-10-05
None,Reading,ENG,2,1381.38891602,1996-10-06,1996-10-12
None,Reading,ENG,2,1378.92553711,1996-10-13,1996-10-15
None,Reading,ENG,2,1391.39074707,1996-10-16,1996-10-16
None,Reading,ENG,2,1396.42297363,1996-10-17,1996-10-17
None,Reading,ENG,2,1399.26660156,1996-10-18,1996-10-19
None,Reading,ENG,2,1400.77160645,1996-10-20,1996-10-26
None,Reading,ENG,2,1409.12304688,1996-10-27,1996-10-29
None,Reading,ENG,2,1409.77026367,1996-10-30,1996-10-30
None,Reading,ENG,2,1401.91223145,1996-10-31,1996-10-31
None,Reading,ENG,2,1403.5065918,1996-11-01,1996-11-02
None,Reading,ENG,2,1396.67749023,1996-11-03,1996-11-16
None,Reading,ENG,2,1400.80029297,1996-11-17,1996-11-19
None,Reading,ENG,2,1403.53088379,1996-11-20,1996-11-23
None,Reading,ENG,2,1411.69091797,1996-11-24,1996-11-26
None,Reading,ENG,2,1409.7532959,1996-11-27,1996-11-28
None,Reading,ENG,2,1405.74536133,1996-11-29,1996-11-30
None,Reading,ENG,2,1396.17712402,1996-12-01,1996-12-03
None,Reading,ENG,2,1412.99023438,1996-12-04,1996-12-04
None,Reading,ENG,2,1420.59484863,1996-12-05,1996-12-07
None,Reading,ENG,2,1410.52111816,1996-12-08,1996-12-17
None,Reading,ENG,2,1410.73925781,1996-12-18,1996-12-21
None,Reading,ENG,2,1408.63354492,1996-12-22,1996-12-26
None,Reading,ENG,2,1407.1385498,1996-12-27,1996-12-28
None,Reading,ENG,2,1401.23864746,1996-12-29,1997-01-11
None,Reading,ENG,2,1399.76965332,1997-01-12,1997-01-18
None,Reading,ENG,2,1390.27990723,1997-01-19,1997-01-28
None,Reading,ENG,2,1402.34790039,1997-01-29,1997-02-01
None,Reading,ENG,2,1405.66333008,1997-02-02,1997-02-08
None,Reading,ENG,2,1415.29211426,1997-02-09,1997-02-22
None,Reading,ENG,2,1420.28735352,1997-02-23,1997-03-01
None,Reading,ENG,2,1414.62463379,1997-03-02,1997-03-04
None,Reading,ENG,2,1418.26367188,1997-03-05,1997-03-05
None,Reading,ENG,2,1430.31665039,1997-03-06,1997-03-06
None,Reading,ENG,2,1430.26367188,1997-03-07,1997-03-12
None,Reading,ENG,2,1446.38952637,1997-03-13,1997-03-15
None,Reading,ENG,2,1441.8560791,1997-03-16,1997-03-18
None,Reading,ENG,2,1438.91052246,1997-03-19,1997-03-19
None,Reading,ENG,2,1440.79821777,1997-03-20,1997-03-20
None,Reading,ENG,2,1441.75183105,1997-03-21,1997-03-22
None,Reading,ENG,2,1449.26843262,1997-03-23,1997-03-25
None,Reading,ENG,2,1443.71228027,1997-03-26,1997-03-29
None,Reading,ENG,2,1437.23962402,1997-03-30,1997-03-31
None,Reading,ENG,2,1429.38085938,1997-04-01,1997-04-05
None,Reading,ENG,2,1432.10827637,1997-04-06,1997-04-09
None,Reading,ENG,2,1430.73303223,1997-04-10,1997-04-10
None,Reading,ENG,2,1424.53540039,1997-04-11,1997-04-12
None,Reading,ENG,2,1432.32373047,1997-04-13,1997-04-19
None,Reading,ENG,2,1421.52416992,1997-04-20,1997-04-23
None,Reading,ENG,2,1411.71691895,1997-04-24,1997-04-24
None,Reading,ENG,2,1413.81054688,1997-04-25,1997-04-26
None,Reading,ENG,2,1421.06311035,1997-04-27,1997-05-03
None,Reading,ENG,2,1416.20092773,1997-05-04,1997-08-09
None,Reading,ENG,2,1417.31921387,1997-08-10,1997-08-13
None,Reading,ENG,2,1417.65124512,1997-08-14,1997-08-16
